ID	xref	prefLabel
http://purl.obolibrary.org/obo/UBERON_0005174		dorsal region element
http://purl.obolibrary.org/obo/UBERON_0005177		trunk region element
http://purl.obolibrary.org/obo/UBERON_0005178		thoracic cavity element
http://purl.obolibrary.org/obo/UBERON_0005181		thoracic segment organ
http://purl.obolibrary.org/obo/UBERON_0005239		basal plate metencephalon
http://purl.obolibrary.org/obo/UBERON_0005253		head mesenchyme
http://purl.obolibrary.org/obo/UBERON_0005256		trunk mesenchyme
http://purl.obolibrary.org/obo/UBERON_0005281		ventricular system of central nervous system
http://purl.obolibrary.org/obo/UBERON_0005282		ventricular system of brain
http://purl.obolibrary.org/obo/UBERON_0005283		tela choroidea
http://purl.obolibrary.org/obo/UBERON_0005290		myelencephalon
http://purl.obolibrary.org/obo/UBERON_0005291		embryonic tissue
http://purl.obolibrary.org/obo/UBERON_0005293		cerebellum lobe
http://purl.obolibrary.org/obo/UBERON_0005340		dorsal telencephalic commissure
http://purl.obolibrary.org/obo/UBERON_0005341		ventral commissure
http://purl.obolibrary.org/obo/UBERON_0005343		cortical plate
http://purl.obolibrary.org/obo/UBERON_0005346		cerebellum vermis lobule VIIB
http://purl.obolibrary.org/obo/UBERON_0005348		ansiform lobule
http://purl.obolibrary.org/obo/UBERON_0005349		paramedian lobule
http://purl.obolibrary.org/obo/UBERON_0005358		ventricle of nervous system
http://purl.obolibrary.org/obo/UBERON_0005366		olfactory lobe
http://purl.obolibrary.org/obo/UBERON_0005382		dorsal striatum
http://purl.obolibrary.org/obo/UBERON_0005383		caudate-putamen
http://purl.obolibrary.org/obo/UBERON_0005384		nasal cavity epithelium
http://purl.obolibrary.org/obo/UBERON_0005386		olfactory segment of nasal mucosa
http://purl.obolibrary.org/obo/UBERON_0005388		photoreceptor array
http://purl.obolibrary.org/obo/UBERON_0005389		transparent eye structure
http://purl.obolibrary.org/obo/UBERON_0005390		cortical layer I
http://purl.obolibrary.org/obo/UBERON_0005391		cortical layer II
http://purl.obolibrary.org/obo/UBERON_0005392		cortical layer III
http://purl.obolibrary.org/obo/UBERON_0005393		cortical layer IV
http://purl.obolibrary.org/obo/UBERON_0005394		cortical layer V
http://purl.obolibrary.org/obo/UBERON_0005395		cortical layer VI
http://purl.obolibrary.org/obo/UBERON_0005401		cerebral hemisphere gray matter
http://purl.obolibrary.org/obo/UBERON_0005403		ventral striatum
http://purl.obolibrary.org/obo/UBERON_0005408		circumventricular organ
http://purl.obolibrary.org/obo/UBERON_0005423		developing anatomical structure
http://purl.obolibrary.org/obo/UBERON_0005425		presumptive neural retina
http://purl.obolibrary.org/obo/UBERON_0005426		lens vesicle
http://purl.obolibrary.org/obo/UBERON_0005427		corneal primordium
http://purl.obolibrary.org/obo/UBERON_0005434		cervical region
http://purl.obolibrary.org/obo/UBERON_0005478		sulcus limitans of neural tube
http://purl.obolibrary.org/obo/UBERON_0005496		neural tube lateral wall
http://purl.obolibrary.org/obo/UBERON_0005497		non-neural ectoderm
http://purl.obolibrary.org/obo/UBERON_0005498		primitive heart tube
http://purl.obolibrary.org/obo/UBERON_0005499		rhombomere 1
http://purl.obolibrary.org/obo/UBERON_0005502		rhombomere roof plate
http://purl.obolibrary.org/obo/UBERON_0005568		rhombomere 1 roof plate
http://purl.obolibrary.org/obo/UBERON_0005594		head somite
http://purl.obolibrary.org/obo/UBERON_0005629		vascular plexus
http://purl.obolibrary.org/obo/UBERON_0005725		olfactory system
http://purl.obolibrary.org/obo/UBERON_0005726		chemosensory system
http://purl.obolibrary.org/obo/UBERON_0005764		acellular membrane
http://purl.obolibrary.org/obo/UBERON_0005769		basement membrane of epithelium
http://purl.obolibrary.org/obo/UBERON_0005821		gracile fasciculus
http://purl.obolibrary.org/obo/UBERON_0005832		cuneate fasciculus
http://purl.obolibrary.org/obo/UBERON_0005838		fasciculus of brain
http://purl.obolibrary.org/obo/UBERON_0005844		spinal cord segment
http://purl.obolibrary.org/obo/UBERON_0005856		developing mesenchymal condensation
http://purl.obolibrary.org/obo/UBERON_0005865		pre-muscle condensation
http://purl.obolibrary.org/obo/UBERON_0005867		mandibular prominence
http://purl.obolibrary.org/obo/UBERON_0005882		neural tube alar plate
http://purl.obolibrary.org/obo/UBERON_0005884		hyoid arch skeleton
http://purl.obolibrary.org/obo/UBERON_0005911		endo-epithelium
http://purl.obolibrary.org/obo/UBERON_0005913		zone of bone organ
http://purl.obolibrary.org/obo/UBERON_0005944		axial skeleton plus cranial skeleton
http://purl.obolibrary.org/obo/UBERON_0005970		brain commissure
http://purl.obolibrary.org/obo/UBERON_0005976		ansiform lobule crus I
http://purl.obolibrary.org/obo/UBERON_0005977		ansiform lobule crus II
http://purl.obolibrary.org/obo/UBERON_0006086		stria medullaris
http://purl.obolibrary.org/obo/UBERON_0006087		internal arcuate fiber bundle
http://purl.obolibrary.org/obo/UBERON_0006088		inferior parietal cortex
http://purl.obolibrary.org/obo/UBERON_0006092		cuneus cortex
http://purl.obolibrary.org/obo/UBERON_0006093		precuneus cortex
http://purl.obolibrary.org/obo/UBERON_0006094		superior parietal cortex
http://purl.obolibrary.org/obo/UBERON_0006098		basal nuclear complex
http://purl.obolibrary.org/obo/UBERON_0006107		basolateral amygdaloid nuclear complex
http://purl.obolibrary.org/obo/UBERON_0006108		corticomedial nuclear complex
http://purl.obolibrary.org/obo/UBERON_0006115		posterior column of fornix
http://purl.obolibrary.org/obo/UBERON_0006120		superior colliculus superficial gray layer
http://purl.obolibrary.org/obo/UBERON_0006134		nerve fiber
http://purl.obolibrary.org/obo/UBERON_0006135		myelinated nerve fiber
http://purl.obolibrary.org/obo/UBERON_0006215		rhombic lip
http://purl.obolibrary.org/obo/UBERON_0006222		future diencephalon
http://purl.obolibrary.org/obo/UBERON_0006230		extrinsic ocular pre-muscle mass
http://purl.obolibrary.org/obo/UBERON_0006238		future brain
http://purl.obolibrary.org/obo/UBERON_0006240		future forebrain
http://purl.obolibrary.org/obo/UBERON_0006241		future spinal cord
http://purl.obolibrary.org/obo/UBERON_0006260		lingual swellings
http://purl.obolibrary.org/obo/UBERON_0006267		notochordal plate
http://purl.obolibrary.org/obo/UBERON_0006268		notochordal process
http://purl.obolibrary.org/obo/UBERON_0006273		otic pit
http://purl.obolibrary.org/obo/UBERON_0006284		early prosencephalic vesicle
http://purl.obolibrary.org/obo/UBERON_0006314		bodily fluid
http://purl.obolibrary.org/obo/UBERON_0006321		superior oblique extraocular muscle
http://purl.obolibrary.org/obo/UBERON_0006331		brainstem nucleus
http://purl.obolibrary.org/obo/UBERON_0006334		posterior lateral line
http://purl.obolibrary.org/obo/UBERON_0006514		pallidum
http://purl.obolibrary.org/obo/UBERON_0006531		oculomotor muscle
http://purl.obolibrary.org/obo/UBERON_0006532		oblique extraocular muscle
http://purl.obolibrary.org/obo/UBERON_0006562		pharynx
http://purl.obolibrary.org/obo/UBERON_0006568		hypothalamic nucleus
http://purl.obolibrary.org/obo/UBERON_0006569		diencephalic nucleus
http://purl.obolibrary.org/obo/UBERON_0006585		vestibular organ
http://purl.obolibrary.org/obo/UBERON_0006595		presumptive endoderm
http://purl.obolibrary.org/obo/UBERON_0006596		presumptive blood
http://purl.obolibrary.org/obo/UBERON_0006598		presumptive structure
http://purl.obolibrary.org/obo/UBERON_0006601		presumptive ectoderm
http://purl.obolibrary.org/obo/UBERON_0006603		presumptive mesoderm
http://purl.obolibrary.org/obo/UBERON_0006606		mandibular symphysis
http://purl.obolibrary.org/obo/UBERON_0006694		cerebellum vasculature
http://purl.obolibrary.org/obo/UBERON_0006695		mammillary axonal complex
http://purl.obolibrary.org/obo/UBERON_0006696		mammillothalamic axonal tract
http://purl.obolibrary.org/obo/UBERON_0006698		mammillotegmental axonal tract
http://purl.obolibrary.org/obo/UBERON_0006756		median lingual swelling
http://purl.obolibrary.org/obo/UBERON_0006757		lateral lingual swelling
http://purl.obolibrary.org/obo/UBERON_0006777		tectal plate
http://purl.obolibrary.org/obo/UBERON_0006779		superficial white layer of superior colliculus
http://purl.obolibrary.org/obo/UBERON_0006782		stratum lemnisci of superior colliculus
http://purl.obolibrary.org/obo/UBERON_0006783		layer of superior colliculus
http://purl.obolibrary.org/obo/UBERON_0006785		gray matter layer of superior colliculus
http://purl.obolibrary.org/obo/UBERON_0006786		white matter of superior colliculus
http://purl.obolibrary.org/obo/UBERON_0006787		middle white layer of superior colliculus
http://purl.obolibrary.org/obo/UBERON_0006788		middle gray layer of superior colliculus
http://purl.obolibrary.org/obo/UBERON_0006789		deep gray layer of superior colliculus
http://purl.obolibrary.org/obo/UBERON_0006790		deep white layer of superior colliculus
http://purl.obolibrary.org/obo/UBERON_0006791		superficial layer of superior colliculus
http://purl.obolibrary.org/obo/UBERON_0006792		intermediate layer of superior colliculus
http://purl.obolibrary.org/obo/UBERON_0006793		deep layer of superior colliculus
http://purl.obolibrary.org/obo/UBERON_0006794		visual processing part of nervous system
http://purl.obolibrary.org/obo/UBERON_0006799		glandular epithelium
http://purl.obolibrary.org/obo/UBERON_0006813		nasal skeleton
http://purl.obolibrary.org/obo/UBERON_0006840		nucleus of lateral lemniscus
http://purl.obolibrary.org/obo/UBERON_0006846		surface groove
http://purl.obolibrary.org/obo/UBERON_0006876		vasculature of organ
http://purl.obolibrary.org/obo/UBERON_0006904		head mesenchyme from mesoderm
http://purl.obolibrary.org/obo/UBERON_0006905		mandibular process mesenchyme
http://purl.obolibrary.org/obo/UBERON_0006914		squamous epithelium
http://purl.obolibrary.org/obo/UBERON_0006934		sensory epithelium
http://purl.obolibrary.org/obo/UBERON_0006964		pars distalis of adenohypophysis
http://purl.obolibrary.org/obo/UBERON_0006965		vascular cord
http://purl.obolibrary.org/obo/UBERON_0006984		anatomical surface
http://purl.obolibrary.org/obo/UBERON_0007005		cardiogenic splanchnic mesoderm
http://purl.obolibrary.org/obo/UBERON_0007010		cleaving embryo
http://purl.obolibrary.org/obo/UBERON_0007026		presumptive gut
http://purl.obolibrary.org/obo/UBERON_0007037		mechanosensory system
http://purl.obolibrary.org/obo/UBERON_0007098		mandibular neural crest
http://purl.obolibrary.org/obo/UBERON_0007100		primary circulatory organ
http://purl.obolibrary.org/obo/UBERON_0007135		neural keel
http://purl.obolibrary.org/obo/UBERON_0007193		orbital gyrus
http://purl.obolibrary.org/obo/UBERON_0007213		mesenchyme derived from head neural crest
http://purl.obolibrary.org/obo/UBERON_0007227		superior vestibular nucleus
http://purl.obolibrary.org/obo/UBERON_0007228		vestibular nucleus
http://purl.obolibrary.org/obo/UBERON_0007230		lateral vestibular nucleus
http://purl.obolibrary.org/obo/UBERON_0007237		1st arch mandibular component
http://purl.obolibrary.org/obo/UBERON_0007244		inferior olivary nucleus
http://purl.obolibrary.org/obo/UBERON_0007245		nuclear complex of neuraxis
http://purl.obolibrary.org/obo/UBERON_0007247		nucleus of superior olivary complex
http://purl.obolibrary.org/obo/UBERON_0007249		dorsal accessory inferior olivary nucleus
http://purl.obolibrary.org/obo/UBERON_0007251		preoptic nucleus
http://purl.obolibrary.org/obo/UBERON_0007277		presumptive hindbrain
http://purl.obolibrary.org/obo/UBERON_0007281		presumptive midbrain hindbrain boundary
http://purl.obolibrary.org/obo/UBERON_0007282		presumptive segmental plate
http://purl.obolibrary.org/obo/UBERON_0007284		presumptive neural plate
http://purl.obolibrary.org/obo/UBERON_0007285		presumptive paraxial mesoderm
http://purl.obolibrary.org/obo/UBERON_0007289		presumptive rhombomere 1
http://purl.obolibrary.org/obo/UBERON_0007376		outer epithelium
http://purl.obolibrary.org/obo/UBERON_0007383		enveloping layer of ectoderm
http://purl.obolibrary.org/obo/UBERON_0007412		midbrain raphe nuclei
http://purl.obolibrary.org/obo/UBERON_0007413		nucleus of pontine reticular formation
http://purl.obolibrary.org/obo/UBERON_0007414		nucleus of midbrain tegmentum
http://purl.obolibrary.org/obo/UBERON_0007415		nucleus of midbrain reticular formation
http://purl.obolibrary.org/obo/UBERON_0007416		cerebellar peduncle
http://purl.obolibrary.org/obo/UBERON_0007417		peduncle of neuraxis
http://purl.obolibrary.org/obo/UBERON_0007418		neural decussation
http://purl.obolibrary.org/obo/UBERON_0007425		decussation of diencephalon
http://purl.obolibrary.org/obo/UBERON_0007499		epithelial sac
http://purl.obolibrary.org/obo/UBERON_0007500		epithelial tube open at both ends
http://purl.obolibrary.org/obo/UBERON_0007503		epithelial vesicle
http://purl.obolibrary.org/obo/UBERON_0007524		dense mesenchyme tissue
http://purl.obolibrary.org/obo/UBERON_0007530		migrating mesenchyme population
http://purl.obolibrary.org/obo/UBERON_0007592		ciliated columnar epithelium
http://purl.obolibrary.org/obo/UBERON_0007601		ciliated epithelium
http://purl.obolibrary.org/obo/UBERON_0007625		pigment epithelium of eye
http://purl.obolibrary.org/obo/UBERON_0007626		subparaventricular zone
http://purl.obolibrary.org/obo/UBERON_0007628		lateral septal complex
http://purl.obolibrary.org/obo/UBERON_0007629		medial septal complex
http://purl.obolibrary.org/obo/UBERON_0007633		nucleus of trapezoid body
http://purl.obolibrary.org/obo/UBERON_0007634		parabrachial nucleus
http://purl.obolibrary.org/obo/UBERON_0007635		nucleus of medulla oblongata
http://purl.obolibrary.org/obo/UBERON_0007639		hippocampus alveus
http://purl.obolibrary.org/obo/UBERON_0007641		trigeminal nuclear complex
http://purl.obolibrary.org/obo/UBERON_0007645		future meninx
http://purl.obolibrary.org/obo/UBERON_0007646		endomeninx
http://purl.obolibrary.org/obo/UBERON_0007651		anatomical junction
http://purl.obolibrary.org/obo/UBERON_0007688		anlage
http://purl.obolibrary.org/obo/UBERON_0007690		early pharyngeal endoderm
http://purl.obolibrary.org/obo/UBERON_0007692		nucleus of thalamus
http://purl.obolibrary.org/obo/UBERON_0007702		tract of brain
http://purl.obolibrary.org/obo/UBERON_0007710		intermediate nucleus of lateral lemniscus
http://purl.obolibrary.org/obo/UBERON_0007763		cerebellum vermis culmen
http://purl.obolibrary.org/obo/UBERON_0007767		dorsal premammillary nucleus
http://purl.obolibrary.org/obo/UBERON_0007768		ventral premammillary nucleus
http://purl.obolibrary.org/obo/UBERON_0007769		medial preoptic region
http://purl.obolibrary.org/obo/UBERON_0007779		transudate
http://purl.obolibrary.org/obo/UBERON_0007798		vascular system
http://purl.obolibrary.org/obo/UBERON_0007811		craniocervical region
http://purl.obolibrary.org/obo/UBERON_0007842		membrane bone
http://purl.obolibrary.org/obo/UBERON_0007845		regular connective tissue
http://purl.obolibrary.org/obo/UBERON_0007846		dense regular connective tissue
http://purl.obolibrary.org/obo/UBERON_0007914		bone of craniocervical region
http://purl.obolibrary.org/obo/UBERON_0008001		irregular bone
http://purl.obolibrary.org/obo/UBERON_0008193		pneumatized bone
http://purl.obolibrary.org/obo/UBERON_0008229		craniocervical region musculature
http://purl.obolibrary.org/obo/UBERON_0008334		subarachnoid sulcus
http://purl.obolibrary.org/obo/UBERON_0008814		pharyngeal arch system
http://purl.obolibrary.org/obo/UBERON_0008816		embryonic head
http://purl.obolibrary.org/obo/UBERON_0008884		left putamen
http://purl.obolibrary.org/obo/UBERON_0008885		right putamen
http://purl.obolibrary.org/obo/UBERON_0008895		splanchnocranium
http://purl.obolibrary.org/obo/UBERON_0008907		dermal bone
http://purl.obolibrary.org/obo/UBERON_0008947		respiratory primordium
http://purl.obolibrary.org/obo/UBERON_0008967		centrum semiovale
http://purl.obolibrary.org/obo/UBERON_0008993		habenular nucleus
http://purl.obolibrary.org/obo/UBERON_0008995		nucleus of cerebellar nuclear complex
http://purl.obolibrary.org/obo/UBERON_0009050		nucleus of solitary tract
http://purl.obolibrary.org/obo/UBERON_0009122		adenohypophyseal placode
http://purl.obolibrary.org/obo/UBERON_0009128		lateral line placode
http://purl.obolibrary.org/obo/UBERON_0009142		entire embryonic mesenchyme
http://purl.obolibrary.org/obo/UBERON_0009145		pharyngeal region of foregut
http://purl.obolibrary.org/obo/UBERON_0009471		dorsum of tongue
http://purl.obolibrary.org/obo/UBERON_0009494		pharyngeal arch mesenchymal region
http://purl.obolibrary.org/obo/UBERON_0009569		subdivision of trunk
http://purl.obolibrary.org/obo/UBERON_0009581		midbrain mantle layer
http://purl.obolibrary.org/obo/UBERON_0009584		1st arch mandibular mesenchyme
http://purl.obolibrary.org/obo/UBERON_0009615		midbrain hindbrain boundary neural plate
http://purl.obolibrary.org/obo/UBERON_0009616		presumptive midbrain
http://purl.obolibrary.org/obo/UBERON_0009617		head paraxial mesoderm
http://purl.obolibrary.org/obo/UBERON_0009618		trunk paraxial mesoderm
http://purl.obolibrary.org/obo/UBERON_0009641		ansa lenticularis
http://purl.obolibrary.org/obo/UBERON_0009643		central tegmental tract
http://purl.obolibrary.org/obo/UBERON_0009661		midbrain nucleus
http://purl.obolibrary.org/obo/UBERON_0009662		hindbrain nucleus
http://purl.obolibrary.org/obo/UBERON_0009663		telencephalic nucleus
http://purl.obolibrary.org/obo/UBERON_0009676		early telencephalic vesicle
http://purl.obolibrary.org/obo/UBERON_0009722		entire pharyngeal arch endoderm
http://purl.obolibrary.org/obo/UBERON_0009775		lateral medullary reticular complex
http://purl.obolibrary.org/obo/UBERON_0009856		sac
http://purl.obolibrary.org/obo/UBERON_0009881		anterior lateral plate mesoderm
http://purl.obolibrary.org/obo/UBERON_0009891		facial mesenchyme
http://purl.obolibrary.org/obo/UBERON_0009899		pole of cerebral hemisphere
http://purl.obolibrary.org/obo/UBERON_0009920		optic neural crest
http://purl.obolibrary.org/obo/UBERON_0009955		neurogenic placode
http://purl.obolibrary.org/obo/UBERON_0010000		multicellular anatomical structure
http://purl.obolibrary.org/obo/UBERON_0010009		aggregate regional part of brain
http://purl.obolibrary.org/obo/UBERON_0010010		basal nucleus of telencephalon
http://purl.obolibrary.org/obo/UBERON_0010011		collection of basal ganglia
http://purl.obolibrary.org/obo/UBERON_0010042		1st arch mesenchyme
http://purl.obolibrary.org/obo/UBERON_0010046		entire pharyngeal arch associated mesenchyme
http://purl.obolibrary.org/obo/UBERON_0010056		future tongue
http://purl.obolibrary.org/obo/UBERON_0010059		hypoglossal cord
http://purl.obolibrary.org/obo/UBERON_0010064		open anatomical space
http://purl.obolibrary.org/obo/UBERON_0010083		future dermis
http://purl.obolibrary.org/obo/UBERON_0010092		future metencephalon
http://purl.obolibrary.org/obo/UBERON_0010096		future myelencephalon
http://purl.obolibrary.org/obo/UBERON_0010123		future facial nucleus
http://purl.obolibrary.org/obo/UBERON_0010124		future inferior salivatory nucleus
http://purl.obolibrary.org/obo/UBERON_0010125		future superior salivatory nucleus
http://purl.obolibrary.org/obo/UBERON_0010126		future nucleus ambiguus
http://purl.obolibrary.org/obo/UBERON_0010127		future dorsal motor nucleus of vagus
http://purl.obolibrary.org/obo/UBERON_0010133		neuroendocrine gland
http://purl.obolibrary.org/obo/UBERON_0010134		secretory circumventricular organ
http://purl.obolibrary.org/obo/UBERON_0010135		sensory circumventricular organ
http://purl.obolibrary.org/obo/UBERON_0010188		protuberance
http://purl.obolibrary.org/obo/UBERON_0010199		bona-fide anatomical boundary
http://purl.obolibrary.org/obo/UBERON_0010202		lateral line
http://purl.obolibrary.org/obo/UBERON_0010225		thalamic complex
http://purl.obolibrary.org/obo/UBERON_0010230		eyeball of camera-type eye
http://purl.obolibrary.org/obo/UBERON_0010252		1st arch mandibular mesenchyme from neural crest
http://purl.obolibrary.org/obo/UBERON_0010258		mesenchyme from rhombencephalic neural crest
http://purl.obolibrary.org/obo/UBERON_0010259		1st arch mesenchyme from neural crest
http://purl.obolibrary.org/obo/UBERON_0010262		operculum of brain
http://purl.obolibrary.org/obo/UBERON_0010272		hyoid apparatus
http://purl.obolibrary.org/obo/UBERON_0010285		midbrain basal plate
http://purl.obolibrary.org/obo/UBERON_0010286		midbrain neural tube
http://purl.obolibrary.org/obo/UBERON_0010312		immature eye
http://purl.obolibrary.org/obo/UBERON_0010313		neural crest-derived structure
http://purl.obolibrary.org/obo/UBERON_0010314		structure with developmental contribution from neural crest
http://purl.obolibrary.org/obo/UBERON_0010316		germ layer / neural crest
http://purl.obolibrary.org/obo/UBERON_0010323		cranial skeletal system
http://purl.obolibrary.org/obo/UBERON_0010336		mandibular process mesenchyme from neural crest
http://purl.obolibrary.org/obo/UBERON_0010359		pharyngeal arch mesenchyme from neural crest
http://purl.obolibrary.org/obo/UBERON_0010363		endochondral element
http://purl.obolibrary.org/obo/UBERON_0010364		dermal skeleton
http://purl.obolibrary.org/obo/UBERON_0010371		ecto-epithelium
http://purl.obolibrary.org/obo/UBERON_0010403		brain marginal zone
http://purl.obolibrary.org/obo/UBERON_0010409		ocular surface region
http://purl.obolibrary.org/obo/UBERON_0010427		ciliary processes
http://purl.obolibrary.org/obo/UBERON_0010498		pseudostratified columnar epithelium
http://purl.obolibrary.org/obo/UBERON_0010499		pseudostratified ciliated columnar epithelium
http://purl.obolibrary.org/obo/UBERON_0010523		microcirculatory vessel
http://purl.obolibrary.org/obo/UBERON_0010527		cavity of bone organ
http://purl.obolibrary.org/obo/UBERON_0010528		pneumatic cavity of bone
http://purl.obolibrary.org/obo/UBERON_0010743		meningeal cluster
http://purl.obolibrary.org/obo/UBERON_0010912		subdivision of skeleton
http://purl.obolibrary.org/obo/UBERON_0010959		craniocervical muscle
http://purl.obolibrary.org/obo/UBERON_0011134		nonsynovial joint
http://purl.obolibrary.org/obo/UBERON_0011137		axial skeletal system
http://purl.obolibrary.org/obo/UBERON_0011138		postcranial axial skeletal system
http://purl.obolibrary.org/obo/UBERON_0011156		facial skeleton
http://purl.obolibrary.org/obo/UBERON_0011158		primary subdivision of skull
http://purl.obolibrary.org/obo/UBERON_0011159		primary subdivision of cranial skeletal system
http://purl.obolibrary.org/obo/UBERON_0011214		nucleus of midbrain tectum
http://purl.obolibrary.org/obo/UBERON_0011215		central nervous system cell part cluster
http://purl.obolibrary.org/obo/UBERON_0011216		organ system subdivision
http://purl.obolibrary.org/obo/UBERON_0011222		intra-ocular muscle
http://purl.obolibrary.org/obo/UBERON_0011272		embryonic skin basal layer
http://purl.obolibrary.org/obo/UBERON_0011299		white matter of telencephalon
http://purl.obolibrary.org/obo/UBERON_0011300		gray matter of telencephalon
http://purl.obolibrary.org/obo/UBERON_0011332		extrinsic tongue pre-muscle mass
http://purl.obolibrary.org/obo/UBERON_0011357		Reissner's fiber
http://purl.obolibrary.org/obo/UBERON_0011585		cell condensation
http://purl.obolibrary.org/obo/UBERON_0011590		commissure of diencephalon
http://purl.obolibrary.org/obo/UBERON_0011591		tract of diencephalon
http://purl.obolibrary.org/obo/UBERON_0011595		jaw region
http://purl.obolibrary.org/obo/UBERON_0011648		jaw muscle
http://purl.obolibrary.org/obo/UBERON_0011676		subdivision of organism along main body axis
http://purl.obolibrary.org/obo/UBERON_0011695		embryonic cardiovascular system
http://purl.obolibrary.org/obo/UBERON_0011775		vagus nerve nucleus
http://purl.obolibrary.org/obo/UBERON_0011778		motor nucleus of vagal nerve
http://purl.obolibrary.org/obo/UBERON_0011779		nerve of head region
http://purl.obolibrary.org/obo/UBERON_0011814		non-neurogenic ectodermal placode
http://purl.obolibrary.org/obo/UBERON_0011821		irregular connective tissue
http://purl.obolibrary.org/obo/UBERON_0011822		dense irregular connective tissue
http://purl.obolibrary.org/obo/UBERON_0011823		dense connective tissue
http://purl.obolibrary.org/obo/UBERON_0011825		loose connective tissue
http://purl.obolibrary.org/obo/UBERON_0011860		collection of collagen fibrils
http://purl.obolibrary.org/obo/UBERON_0011892		anterior uvea
http://purl.obolibrary.org/obo/UBERON_0011899		epimysium
http://purl.obolibrary.org/obo/UBERON_0011997		coelom
http://purl.obolibrary.org/obo/UBERON_0012180		head or neck skin
http://purl.obolibrary.org/obo/UBERON_0012274		columnar epithelium
http://purl.obolibrary.org/obo/UBERON_0012275		meso-epithelium
http://purl.obolibrary.org/obo/UBERON_0012314		embryonic facial prominence
http://purl.obolibrary.org/obo/UBERON_0012360		bone of jaw
http://purl.obolibrary.org/obo/UBERON_0012430		tunica fibrosa of eyeball
http://purl.obolibrary.org/obo/UBERON_0013118		sulcus of brain
http://purl.obolibrary.org/obo/UBERON_0013147		early mesencephalic vesicle
http://purl.obolibrary.org/obo/UBERON_0013148		early midbrain vesicle
http://purl.obolibrary.org/obo/UBERON_0013149		hindbrain vesicle
http://purl.obolibrary.org/obo/UBERON_0013150		future brain vesicle
http://purl.obolibrary.org/obo/UBERON_0013199		stria of neuraxis
http://purl.obolibrary.org/obo/UBERON_0013514		space surrounding organism
http://purl.obolibrary.org/obo/UBERON_0013522		subdivision of tube
http://purl.obolibrary.org/obo/UBERON_0013529		Brodmann area
http://purl.obolibrary.org/obo/UBERON_0013559		Brodmann (1909) area 28
http://purl.obolibrary.org/obo/UBERON_0013686		anatomical conduit space
http://purl.obolibrary.org/obo/UBERON_0013700		axial musculature
http://purl.obolibrary.org/obo/UBERON_0013701		main body axis
http://purl.obolibrary.org/obo/UBERON_0013702		body proper
http://purl.obolibrary.org/obo/UBERON_0013733		caudal linear nucleus
http://purl.obolibrary.org/obo/UBERON_0013734		rostral linear nucleus
http://purl.obolibrary.org/obo/UBERON_0013736		interfascicular linear nucleus
http://purl.obolibrary.org/obo/UBERON_0013737		paranigral nucleus
http://purl.obolibrary.org/obo/UBERON_0013738		parabrachial pigmental nucleus
http://purl.obolibrary.org/obo/UBERON_0013754		integumentary system layer
http://purl.obolibrary.org/obo/UBERON_0013756		venous blood
http://purl.obolibrary.org/obo/UBERON_0013765		digestive system element
http://purl.obolibrary.org/obo/UBERON_0014371		future telencephalon
http://purl.obolibrary.org/obo/UBERON_0014387		mesenchyme derived from neural crest
http://purl.obolibrary.org/obo/UBERON_0014450		pretectal nucleus
http://purl.obolibrary.org/obo/UBERON_0014466		subarachnoid fissure
http://purl.obolibrary.org/obo/UBERON_0014468		ansoparamedian fissure of cerebellum
http://purl.obolibrary.org/obo/UBERON_0014471		primary fissure of cerebellum
http://purl.obolibrary.org/obo/UBERON_0014473		precentral fissure of cerebellum
http://purl.obolibrary.org/obo/UBERON_0014477		thoracic skeleton
http://purl.obolibrary.org/obo/UBERON_0014521		anterodorsal nucleus of medial geniculate body
http://purl.obolibrary.org/obo/UBERON_0014528		extreme capsule
http://purl.obolibrary.org/obo/UBERON_0014529		lenticular fasciculus
http://purl.obolibrary.org/obo/UBERON_0014530		white matter lamina of neuraxis
http://purl.obolibrary.org/obo/UBERON_0014531		white matter lamina of diencephalon
http://purl.obolibrary.org/obo/UBERON_0014532		white matter lamina of cerebral hemisphere
http://purl.obolibrary.org/obo/UBERON_0014533		medullary lamina of thalamus
http://purl.obolibrary.org/obo/UBERON_0014534		external medullary lamina of thalamus
http://purl.obolibrary.org/obo/UBERON_0014544		frontomarginal sulcus
http://purl.obolibrary.org/obo/UBERON_0014595		paraventricular nucleus of the hypothalamus descending division - medial parvocellular part, ventral zone
http://purl.obolibrary.org/obo/UBERON_0014596		paraventricular nucleus of the hypothalamus descending division - dorsal parvocellular part
http://purl.obolibrary.org/obo/UBERON_0014597		paraventricular nucleus of the hypothalamus descending division - lateral parvocellular part
http://purl.obolibrary.org/obo/UBERON_0014598		paraventricular nucleus of the hypothalamus descending division - forniceal part
http://purl.obolibrary.org/obo/UBERON_0014599		paraventricular nucleus of the hypothalamus magnocellular division - anterior magnocellular part
http://purl.obolibrary.org/obo/UBERON_0014600		paraventricular nucleus of the hypothalamus magnocellular division - medial magnocellular part
http://purl.obolibrary.org/obo/UBERON_0014601		paraventricular nucleus of the hypothalamus magnocellular division - posterior magnocellular part
http://purl.obolibrary.org/obo/UBERON_0014602		paraventricular nucleus of the hypothalamus descending division
http://purl.obolibrary.org/obo/UBERON_0014603		paraventricular nucleus of the hypothalamus magnocellular division
http://purl.obolibrary.org/obo/UBERON_0014604		paraventricular nucleus of the hypothalamus parvocellular division
